criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,warm_start,n_estimators,ccp_alpha,max_samples,random_state,verbose,n_jobs,min_impurity_split,score,AOD,TPR,FPR,counter,timer,write_file
log_loss,16,7,1,0.014798607318354834,auto,,0.0,True,False,False,94,0.0,,2019,0,,,0.756,0.02956419888214313,0.006001500375093782,0.053126897389192476,28,3.846975088119507,"./trained_models/randomForest_credit_9_log_loss_16_7_1_0.014798607318354834_auto_None_0.0_True_False_False_94_0.0_None_2019_0_None_None.pkl"
gini,11,3,1,0.02753609163632693,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,29,3.9513933658599854,"./trained_models/randomForest_credit_9_gini_11_3_1_0.02753609163632693_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
log_loss,,8,3,0.09044978250540493,sqrt,,0.0,True,True,True,93,0.0,,2019,0,,,0.704,0.0,0.0,0.0,30,4.106168985366821,"./trained_models/randomForest_credit_9_log_loss_None_8_3_0.09044978250540493_sqrt_None_0.0_True_True_True_93_0.0_None_2019_0_None_None.pkl"
log_loss,5,4,2,0.06027260765129747,log2,,0.0,True,True,False,58,0.0,,2019,0,,,0.74,0.025075941116426657,0.03375843960990249,0.01639344262295082,31,4.206966161727905,"./trained_models/randomForest_credit_9_log_loss_5_4_2_0.06027260765129747_log2_None_0.0_True_True_False_58_0.0_None_2019_0_None_None.pkl"
gini,16,3,1,0.02753609163632693,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,32,4.311263561248779,"./trained_models/randomForest_credit_9_gini_16_3_1_0.02753609163632693_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
entropy,,3,1,0.006644064103693911,,,0.0,True,True,True,80,0.0,,2019,0,,,0.756,0.06714372126729312,0.06901725431357836,0.06527018822100789,33,4.588072061538696,"./trained_models/randomForest_credit_9_entropy_None_3_1_0.006644064103693911_None_None_0.0_True_True_True_80_0.0_None_2019_0_None_None.pkl"
entropy,,4,5,0.08400310360598676,log2,,0.0,True,True,True,81,0.0,,2019,0,,,0.712,0.023255813953488372,0.046511627906976744,0.0,34,4.7275168895721436,"./trained_models/randomForest_credit_9_entropy_None_4_5_0.08400310360598676_log2_None_0.0_True_True_True_81_0.0_None_2019_0_None_None.pkl"
gini,,10,5,0.062010995346201025,sqrt,,0.0,True,False,False,64,0.0,,2019,0,,,0.74,0.049797057643281496,0.08927231807951988,0.010321797207043107,35,4.822030305862427,"./trained_models/randomForest_credit_9_gini_None_10_5_0.062010995346201025_sqrt_None_0.0_True_False_False_64_0.0_None_2019_0_None_None.pkl"
gini,12,3,1,0.02753609163632693,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.748,0.11133464149279579,0.1695423855963991,0.053126897389192476,36,4.926049470901489,"./trained_models/randomForest_credit_9_gini_12_3_1_0.02753609163632693_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
gini,7,3,1,0.02753609163632693,auto,,0.0,True,True,True,55,0.0,,2019,0,,,0.756,0.0716853849163566,0.12303075768942237,0.020340012143290835,37,5.029397964477539,"./trained_models/randomForest_credit_9_gini_7_3_1_0.02753609163632693_auto_None_0.0_True_True_True_55_0.0_None_2019_0_None_None.pkl"
