solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
sag,l2,False,0.13409908351319735,70.25792902789131,False,5.028083583615285,1011,multinomial,,,2019,0,False,,0.704,0.0,0.0,0.0,2740,144.75576877593994,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.13409908351319735_70.25792902789131_False_5.028083583615285_1011_multinomial_None_None_2019_0_False_None.pkl"
sag,l2,False,0.13409908351319735,70.25792902789131,False,5.028083583615285,1011,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,2741,144.7654914855957,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.13409908351319735_70.25792902789131_False_5.028083583615285_1011_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.13409908351319735,28.228168832822686,False,5.028083583615285,1011,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,2742,144.77514600753784,"./trained_models/logisticRegression_credit_9_sag_l2_False_0.13409908351319735_28.228168832822686_False_5.028083583615285_1011_auto_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.13409908351319735,28.228168832822686,False,5.028083583615285,1011,auto,,,2019,0,False,,0.74,0.0868949022319332,0.15678919729932483,0.017000607164541576,2743,144.8893232345581,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.13409908351319735_28.228168832822686_False_5.028083583615285_1011_auto_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1011,auto,,,2019,0,False,,0.748,0.08239377695061285,0.14778694673668413,0.017000607164541576,2744,144.99152088165283,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1011_auto_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1011,auto,,,2019,0,False,,0.748,0.08239377695061285,0.14778694673668413,0.017000607164541576,2745,145.09249448776245,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1011_auto_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1011,multinomial,,,2019,0,False,,0.74,0.0868949022319332,0.15678919729932483,0.017000607164541576,2746,145.27667355537415,"./trained_models/logisticRegression_credit_9_lbfgs_l2_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1011_multinomial_None_None_2019_0_False_None.pkl"
saga,l1,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1011,multinomial,,,2019,0,False,,0.704,0.0,0.0,0.0,2747,145.28741192817688,"./trained_models/logisticRegression_credit_9_saga_l1_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1011_multinomial_None_None_2019_0_False_None.pkl"
saga,l1,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1011,multinomial,,,2019,0,False,,0.704,0.0,0.0,0.0,2748,145.298344373703,"./trained_models/logisticRegression_credit_9_saga_l1_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1011_multinomial_None_None_2019_0_False_None.pkl"
saga,l1,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1011,multinomial,,,2019,0,False,,0.704,0.0,0.0,0.0,2749,145.30957531929016,"./trained_models/logisticRegression_credit_9_saga_l1_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1011_multinomial_None_None_2019_0_False_None.pkl"
saga,l1,False,0.13409908351319735,28.228168832822686,True,5.028083583615285,1011,auto,,,2019,0,False,,0.704,0.0,0.0,0.0,2750,145.31924200057983,"./trained_models/logisticRegression_credit_9_saga_l1_False_0.13409908351319735_28.228168832822686_True_5.028083583615285_1011_auto_None_None_2019_0_False_None.pkl"
