solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
sag,none,False,0.7097610176216143,44.51977377324228,True,5.885186563963142,1010,multinomial,,,2019,0,False,,0.8039552880481513,0.08273111646350044,0.11817466472037225,0.04728756820662864,15,7.6120383739471436,"./trained_models/logisticRegression_census_8_sag_none_False_0.7097610176216143_44.51977377324228_True_5.885186563963142_1010_multinomial_None_None_2019_0_False_None.pkl"
lbfgs,none,False,0.2516807148362434,41.78738975095815,False,7.457640308140183,988,auto,,,2019,0,True,,0.8053064734062154,0.0740034236837952,0.09901582884773291,0.0489910185198575,16,8.073720216751099,"./trained_models/logisticRegression_census_8_lbfgs_none_False_0.2516807148362434_41.78738975095815_False_7.457640308140183_988_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.8441584366177323,88.2201697887119,True,7.6152430700619735,1025,auto,,,2019,0,True,,0.8071489988944847,0.07857195866601563,0.10715833409360459,0.049985583238426674,17,8.379174709320068,"./trained_models/logisticRegression_census_8_newton-cg_l2_False_0.8441584366177323_88.2201697887119_True_7.6152430700619735_1025_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.2742296909260532,70.23692506988472,False,5.230329602610474,958,ovr,,,2019,0,True,,0.8071489988944847,0.09198719994024258,0.15892140315664627,0.02505299672383889,18,8.548427820205688,"./trained_models/logisticRegression_census_8_liblinear_l1_False_0.2742296909260532_70.23692506988472_False_5.230329602610474_958_ovr_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.13149467544098756,9.13326929370764,False,1.158777333499998,1044,ovr,,,2019,0,True,,0.8081316791548949,0.0390677957301765,0.050343262476051476,0.027792328984301517,19,8.724107027053833,"./trained_models/logisticRegression_census_8_liblinear_l1_False_0.13149467544098756_9.13326929370764_False_1.158777333499998_1044_ovr_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.2742296909260532,70.23692506988472,False,5.230329602610474,958,ovr,,,2019,0,True,,0.8071489988944847,0.09198719994024258,0.15892140315664627,0.02505299672383889,20,8.902764320373535,"./trained_models/logisticRegression_census_8_liblinear_l1_False_0.2742296909260532_70.23692506988472_False_5.230329602610474_958_ovr_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.7190197151027161,44.485789737557646,False,8.865517907437615,1042,ovr,,,2019,0,True,,0.8053064734062154,0.0740034236837952,0.09901582884773291,0.0489910185198575,21,9.497917413711548,"./trained_models/logisticRegression_census_8_lbfgs_l2_False_0.7190197151027161_44.485789737557646_False_8.865517907437615_1042_ovr_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.2742296909260532,70.23692506988472,False,5.230329602610474,958,ovr,,,2019,0,True,,0.8071489988944847,0.09198719994024258,0.15892140315664627,0.02505299672383889,22,9.680377721786499,"./trained_models/logisticRegression_census_8_liblinear_l1_False_0.2742296909260532_70.23692506988472_False_5.230329602610474_958_ovr_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.21684685364799522,93.01032343352516,True,6.585692911564546,978,auto,,,2019,0,True,,0.8071489988944847,0.07857195866601563,0.10715833409360459,0.049985583238426674,23,10.389063119888306,"./trained_models/logisticRegression_census_8_lbfgs_l2_False_0.21684685364799522_93.01032343352516_True_6.585692911564546_978_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.060351770751068776,2.1957143260326353,True,1.5799172433551563,997,auto,,,2019,0,False,,0.806411988699177,0.03284243444137294,0.04038751026366211,0.02529735861908378,24,10.569609880447388,"./trained_models/logisticRegression_census_8_liblinear_l1_False_0.060351770751068776_2.1957143260326353_True_1.5799172433551563_997_auto_None_None_2019_0_False_None.pkl"
