solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
sag,l2,False,0.5870288917319972,58.97758248056113,True,7.380610893850626,1038,multinomial,,,2019,0,False,,0.8039552880481513,0.11073365627031416,0.21449005984805652,0.006977252692571795,15,2.654245138168335,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5870288917319972_58.97758248056113_True_7.380610893850626_1038_multinomial_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5870288917319972,58.97758248056113,True,7.380610893850626,1038,auto,,,2019,0,False,,0.805552143471318,0.08007653844991786,0.14646071619853807,0.013692360701297646,16,2.720553159713745,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5870288917319972_58.97758248056113_True_7.380610893850626_1038_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.5870288917319972,58.97758248056113,True,7.380610893850626,1038,auto,,,2019,0,False,,0.805552143471318,0.08007653844991786,0.14646071619853807,0.013692360701297646,17,2.787687301635742,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5870288917319972_58.97758248056113_True_7.380610893850626_1038_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.024272804572837627,24.139672704634943,True,9.33746340342408,997,ovr,,,2019,0,True,,0.8066576587642795,0.06353000901387923,0.07382006766730675,0.05323995036045172,18,2.882791757583618,"./trained_models/logisticRegression_census_9_liblinear_l1_False_0.024272804572837627_24.139672704634943_True_9.33746340342408_997_ovr_None_None_2019_0_True_None.pkl"
sag,l2,False,0.5870288917319972,58.97758248056113,False,7.380610893850626,1038,auto,,,2019,0,False,,0.8056749785038693,0.08229269415701942,0.15437887346810808,0.01020651484593077,19,2.949565887451172,"./trained_models/logisticRegression_census_9_sag_l2_False_0.5870288917319972_58.97758248056113_False_7.380610893850626_1038_auto_None_None_2019_0_False_None.pkl"
sag,none,False,0.5870288917319972,58.97758248056113,False,7.380610893850626,1038,auto,,,2019,0,False,,0.8056749785038693,0.08229269415701942,0.15437887346810808,0.01020651484593077,20,3.016004800796509,"./trained_models/logisticRegression_census_9_sag_none_False_0.5870288917319972_58.97758248056113_False_7.380610893850626_1038_auto_None_None_2019_0_False_None.pkl"
saga,elasticnet,False,0.3459245811135503,99.26357770586526,False,1.931386611274308,1005,ovr,0.7870993420625655,,2019,0,False,,0.8072718339270359,0.022925717013324073,0.038924563829529135,0.00692687019711901,21,3.085709571838379,"./trained_models/logisticRegression_census_9_saga_elasticnet_False_0.3459245811135503_99.26357770586526_False_1.931386611274308_1005_ovr_0.7870993420625655_None_2019_0_False_None.pkl"
saga,l1,False,0.3063690767556991,45.237353310746926,True,3.9124594764374554,1010,auto,,,2019,0,False,,0.8071489988944847,0.016852901618185843,0.025937890146065123,0.007767913090306562,22,3.153446674346924,"./trained_models/logisticRegression_census_9_saga_l1_False_0.3063690767556991_45.237353310746926_True_3.9124594764374554_1010_auto_None_None_2019_0_False_None.pkl"
saga,l1,False,0.21151130840560672,90.78361554978198,False,8.232971261112985,1027,ovr,,,2019,0,True,,0.8077631740572411,0.05197060753348837,0.09643244373032356,0.007508771336653168,23,3.2280263900756836,"./trained_models/logisticRegression_census_9_saga_l1_False_0.21151130840560672_90.78361554978198_False_8.232971261112985_1027_ovr_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.32686993727806374,68.60807802248165,False,2.1433434795453326,1013,ovr,,,2019,0,False,,0.8071489988944847,0.033619203038092856,0.04370755630699982,0.023530849769185888,24,3.2980101108551025,"./trained_models/logisticRegression_census_9_liblinear_l1_False_0.32686993727806374_68.60807802248165_False_2.1433434795453326_1013_ovr_None_None_2019_0_False_None.pkl"
