criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,warm_start,n_estimators,ccp_alpha,max_samples,random_state,verbose,n_jobs,min_impurity_split,score,AOD,TPR,FPR,counter,timer,write_file
log_loss,,4,2,0.021438405407872924,log2,,0.0,True,True,True,90,0.0,,2019,0,,,0.8350325512836261,0.18608453158621135,0.3204604959905348,0.05170856718188793,18,18.712850093841553,"./trained_models/randomForest_census_9_log_loss_None_4_2_0.021438405407872924_log2_None_0.0_True_True_True_90_0.0_None_2019_0_None_None.pkl"
entropy,8,7,3,0.0806677454340092,log2,,0.0,True,False,False,88,0.0,,2019,0,,,0.7877410637513819,0.1108086353534112,0.2007233273056058,0.02089394340121661,19,19.328474760055542,"./trained_models/randomForest_census_9_entropy_8_7_3_0.0806677454340092_log2_None_0.0_True_False_False_88_0.0_None_2019_0_None_None.pkl"
log_loss,,4,2,0.021438405407872924,log2,,0.0,True,True,True,90,0.0,,2019,0,,,0.8350325512836261,0.18608453158621135,0.3204604959905348,0.05170856718188793,20,20.280146598815918,"./trained_models/randomForest_census_9_log_loss_None_4_2_0.021438405407872924_log2_None_0.0_True_True_True_90_0.0_None_2019_0_None_None.pkl"
log_loss,,4,2,0.021438405407872924,log2,,0.0,True,False,True,90,0.0,,2019,0,,,0.8350325512836261,0.18608453158621135,0.3204604959905348,0.05170856718188793,21,21.07723355293274,"./trained_models/randomForest_census_9_log_loss_None_4_2_0.021438405407872924_log2_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
log_loss,,4,2,0.021438405407872924,log2,,0.0,True,False,True,90,0.0,,2019,0,,,0.8350325512836261,0.18608453158621135,0.3204604959905348,0.05170856718188793,22,21.87568736076355,"./trained_models/randomForest_census_9_log_loss_None_4_2_0.021438405407872924_log2_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
log_loss,,4,2,0.021438405407872924,log2,,0.0,True,False,True,90,0.0,,2019,0,,,0.8350325512836261,0.18608453158621135,0.3204604959905348,0.05170856718188793,23,22.668285846710205,"./trained_models/randomForest_census_9_log_loss_None_4_2_0.021438405407872924_log2_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
gini,,6,4,0.0022780460154024676,auto,,0.0,True,True,True,79,0.0,,2019,0,,,0.8534578061663186,0.1191265609065254,0.1760208413811894,0.062232280431861395,24,23.763885259628296,"./trained_models/randomForest_census_9_gini_None_6_4_0.0022780460154024676_auto_None_0.0_True_True_True_79_0.0_None_2019_0_None_None.pkl"
log_loss,,7,4,0.09620758548907342,sqrt,,0.0,True,False,False,57,0.0,,2019,0,,,0.7653850878270483,0.034708614931514906,0.06148282097649186,0.007934408886537953,25,24.18217945098877,"./trained_models/randomForest_census_9_log_loss_None_7_4_0.09620758548907342_sqrt_None_0.0_True_False_False_57_0.0_None_2019_0_None_None.pkl"
log_loss,,4,2,0.021438405407872924,log2,,0.0,True,False,True,90,0.0,,2019,0,,,0.8350325512836261,0.18608453158621135,0.3204604959905348,0.05170856718188793,26,24.980002641677856,"./trained_models/randomForest_census_9_log_loss_None_4_2_0.021438405407872924_log2_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
entropy,,2,4,0.02522773080177679,sqrt,,0.0,True,True,True,74,0.0,,2019,0,,,0.8285222945584081,0.1739899500788022,0.29325361057147714,0.05472628958612726,27,25.753953456878662,"./trained_models/randomForest_census_9_entropy_None_2_4_0.02522773080177679_sqrt_None_0.0_True_True_True_74_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.021438405407872924,log2,,0.0,True,False,True,90,0.0,,2019,0,,,0.8350325512836261,0.18608453158621135,0.3204604959905348,0.05170856718188793,28,26.54782271385193,"./trained_models/randomForest_census_9_log_loss_None_5_2_0.021438405407872924_log2_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.021438405407872924,log2,,0.0,True,False,True,90,0.0,,2019,0,,,0.8350325512836261,0.18608453158621135,0.3204604959905348,0.05170856718188793,29,27.33873200416565,"./trained_models/randomForest_census_9_log_loss_None_5_2_0.021438405407872924_log2_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
log_loss,,5,2,0.021438405407872924,,,0.0,True,False,True,90,0.0,,2019,0,,,0.8406829627809851,0.10889987849537396,0.15634768231076573,0.06145207467998217,30,29.242533683776855,"./trained_models/randomForest_census_9_log_loss_None_5_2_0.021438405407872924_None_None_0.0_True_False_True_90_0.0_None_2019_0_None_None.pkl"
entropy,,6,5,0.04884716562697427,auto,,0.0,True,False,False,99,0.0,,2019,0,,,0.8177128116938951,0.1772499734727127,0.30873162056294867,0.04576832638247677,31,30.005075216293335,"./trained_models/randomForest_census_9_entropy_None_6_5_0.04884716562697427_auto_None_0.0_True_False_False_99_0.0_None_2019_0_None_None.pkl"
log_loss,13,2,5,0.0793575110492741,,,0.0,True,False,True,81,0.0,,2019,0,,,0.8186954919543054,0.11258533388613073,0.14829142849678179,0.0768792392754797,32,31.106436252593994,"./trained_models/randomForest_census_9_log_loss_13_2_5_0.0793575110492741_None_None_0.0_True_False_True_81_0.0_None_2019_0_None_None.pkl"
