solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
liblinear,l1,False,0.9127445655426996,3.2644666228543455,False,4.113149829701575,959,auto,,,2019,0,True,,0.9151884700665188,0.1373771393153107,0.21037315987675453,0.06438111875386687,15,0.5930805206298828,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_False_4.113149829701575_959_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.6463540241455396,66.99956782669837,False,8.521589439683535,952,ovr,,,2019,0,False,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,16,0.634300708770752,"./trained_models/logisticRegression_compas_1_newton-cg_l2_False_0.6463540241455396_66.99956782669837_False_8.521589439683535_952_ovr_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,False,4.113149829701575,960,auto,,,2019,0,True,,0.9151884700665188,0.1373771393153107,0.21037315987675453,0.06438111875386687,17,0.6611809730529785,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_False_4.113149829701575_960_auto_None_None_2019_0_True_None.pkl"
newton-cg,l2,False,0.37719145905040935,85.71356079707775,False,4.078634080385475,980,multinomial,,,2019,0,True,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,18,0.735846996307373,"./trained_models/logisticRegression_compas_1_newton-cg_l2_False_0.37719145905040935_85.71356079707775_False_4.078634080385475_980_multinomial_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,960,auto,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,19,0.762955904006958,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_960_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,960,auto,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,20,0.791306734085083,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_960_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,21,0.8187713623046875,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_True_None.pkl"
sag,l2,False,0.2868100845963561,25.75589609263363,True,7.215198854663945,952,multinomial,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,22,0.8484928607940674,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.2868100845963561_25.75589609263363_True_7.215198854663945_952_multinomial_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.4251926259932633,72.55088188794942,True,7.245809307924239,951,ovr,,,2019,0,False,,0.9700665188470067,0.02021425793770537,0.007874015748031482,0.03255450012737926,23,0.8763864040374756,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.4251926259932633_72.55088188794942_True_7.245809307924239_951_ovr_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,24,0.9033195972442627,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,25,0.9304239749908447,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,26,0.9575388431549072,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_True_None.pkl"
