criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,warm_start,n_estimators,ccp_alpha,max_samples,random_state,verbose,n_jobs,min_impurity_split,score,AOD,TPR,FPR,counter,timer,write_file
log_loss,9,9,5,0.07968733140310577,,,0.0,True,True,True,66,0.0,,2019,0,,,0.8186954919543054,0.07763219108805544,0.1207234741355716,0.03454090804053928,16,21.786246299743652,"./trained_models/randomForest_census_8_log_loss_9_9_5_0.07968733140310577_None_None_0.0_True_True_True_66_0.0_None_2019_0_None_None.pkl"
gini,,9,2,0.0010659863752970563,,,0.0,True,True,True,61,0.0,,2019,0,,,0.8548089915243827,0.06700069624318206,0.10084047988322231,0.033160912603141815,17,23.999205827713013,"./trained_models/randomForest_census_8_gini_None_9_2_0.0010659863752970563_None_None_0.0_True_True_True_61_0.0_None_2019_0_None_None.pkl"
log_loss,,4,1,0.06303406427294758,sqrt,,0.0,True,True,False,58,0.0,,2019,0,,,0.8034639479179462,0.09290987166300851,0.17380941519934312,0.012010328126673901,18,24.542358875274658,"./trained_models/randomForest_census_8_log_loss_None_4_1_0.06303406427294758_sqrt_None_0.0_True_True_False_58_0.0_None_2019_0_None_None.pkl"
log_loss,,4,1,0.06303406427294758,sqrt,,0.0,True,True,False,59,0.0,,2019,0,,,0.802972607787741,0.09746734833903452,0.1802470121339294,0.014687684544139639,19,25.091920614242554,"./trained_models/randomForest_census_8_log_loss_None_4_1_0.06303406427294758_sqrt_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
log_loss,,4,1,0.06303406427294758,log2,,0.0,True,True,False,59,0.0,,2019,0,,,0.802972607787741,0.09746734833903452,0.1802470121339294,0.014687684544139639,20,25.64144229888916,"./trained_models/randomForest_census_8_log_loss_None_4_1_0.06303406427294758_log2_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
entropy,,2,5,0.010332442941542631,,,0.0,True,False,False,91,0.0,,2019,0,,,0.8486672398968186,0.058000022786927924,0.08440151446035948,0.031598531113496364,21,27.845016717910767,"./trained_models/randomForest_census_8_entropy_None_2_5_0.010332442941542631_None_None_0.0_True_False_False_91_0.0_None_2019_0_None_None.pkl"
log_loss,,4,4,0.06303406427294758,log2,,0.0,True,True,False,59,0.0,,2019,0,,,0.802972607787741,0.09746734833903452,0.1802470121339294,0.014687684544139639,22,28.396350622177124,"./trained_models/randomForest_census_8_log_loss_None_4_4_0.06303406427294758_log2_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
entropy,,6,4,0.002420502164248788,log2,,0.0,True,False,True,71,0.0,,2019,0,,,0.8535806411988699,0.05020185616486894,0.07077365203904756,0.029630060290690315,23,29.27044415473938,"./trained_models/randomForest_census_8_entropy_None_6_4_0.002420502164248788_log2_None_0.0_True_False_True_71_0.0_None_2019_0_None_None.pkl"
entropy,,5,5,0.054002502105129795,auto,,0.0,True,False,True,68,0.0,,2019,0,,,0.8153789460754207,0.07696342726465569,0.13708831311011768,0.016838541419193685,24,29.80497145652771,"./trained_models/randomForest_census_8_entropy_None_5_5_0.054002502105129795_auto_None_0.0_True_False_True_68_0.0_None_2019_0_None_None.pkl"
log_loss,,4,4,0.06303406427294758,log2,,0.0,True,True,False,59,0.0,,2019,0,,,0.802972607787741,0.09746734833903452,0.1802470121339294,0.014687684544139639,25,30.360139846801758,"./trained_models/randomForest_census_8_log_loss_None_4_4_0.06303406427294758_log2_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
gini,7,9,5,0.040251078354622494,log2,,0.0,True,True,False,68,0.0,,2019,0,,,0.8241002333865618,0.05627255388626886,0.09664948453608246,0.015895623236455252,26,31.03656816482544,"./trained_models/randomForest_census_8_gini_7_9_5_0.040251078354622494_log2_None_0.0_True_True_False_68_0.0_None_2019_0_None_None.pkl"
log_loss,,4,4,0.06303406427294758,log2,,0.0,True,True,False,59,0.0,,2019,0,,,0.802972607787741,0.09746734833903452,0.1802470121339294,0.014687684544139639,27,31.586353540420532,"./trained_models/randomForest_census_8_log_loss_None_4_4_0.06303406427294758_log2_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
gini,,5,4,0.03393654001585069,,,0.0,True,True,True,97,0.0,,2019,0,,,0.8318388404372927,0.06982802821463743,0.10738641547304073,0.032269640956234136,28,33.455695152282715,"./trained_models/randomForest_census_8_gini_None_5_4_0.03393654001585069_None_None_0.0_True_True_True_97_0.0_None_2019_0_None_None.pkl"
entropy,,2,2,0.022253938672560144,log2,,0.0,True,False,False,53,0.0,,2019,0,,,0.8340498710232158,0.05627574720140009,0.09010354894626399,0.022447945456536195,29,33.96443057060242,"./trained_models/randomForest_census_8_entropy_None_2_2_0.022253938672560144_log2_None_0.0_True_False_False_53_0.0_None_2019_0_None_None.pkl"
entropy,18,2,3,0.0006597712819989976,log2,,0.0,True,True,True,100,0.0,,2019,0,,,0.8543176513941776,0.06516953512287746,0.09510993522488825,0.03522913502086668,30,35.53108525276184,"./trained_models/randomForest_census_8_entropy_18_2_3_0.0006597712819989976_log2_None_0.0_True_True_True_100_0.0_None_2019_0_None_None.pkl"
log_loss,,4,4,0.059366385262813494,log2,,0.0,True,True,False,59,0.0,,2019,0,,,0.8059206485689718,0.08842063980294171,0.1642528054009671,0.012588474204916336,31,36.09028935432434,"./trained_models/randomForest_census_8_log_loss_None_4_4_0.059366385262813494_log2_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
entropy,15,5,3,0.006451839440133385,,,0.0,True,False,True,66,0.0,,2019,0,,,0.8508782704827417,0.04886185055528469,0.06634887327798561,0.031374827832583774,32,37.83070397377014,"./trained_models/randomForest_census_8_entropy_15_5_3_0.006451839440133385_None_None_0.0_True_False_True_66_0.0_None_2019_0_None_None.pkl"
entropy,9,5,2,0.07452876072798091,,,0.0,True,False,False,89,0.0,,2019,0,,,0.8186954919543054,0.07763219108805544,0.1207234741355716,0.03454090804053928,33,39.06079888343811,"./trained_models/randomForest_census_8_entropy_9_5_2_0.07452876072798091_None_None_0.0_True_False_False_89_0.0_None_2019_0_None_None.pkl"
log_loss,,5,1,0.03400633772011796,,,0.0,True,True,False,77,0.0,,2019,0,,,0.8325758506326004,0.0632875815459097,0.09008644284280637,0.036488720249013035,34,40.576075077056885,"./trained_models/randomForest_census_8_log_loss_None_5_1_0.03400633772011796_None_None_0.0_True_True_False_77_0.0_None_2019_0_None_None.pkl"
gini,20,7,2,0.0005404346918920825,sqrt,,0.0,True,False,False,99,0.0,,2019,0,,,0.8551774966220366,0.07196358225400681,0.10984399233646569,0.03408317217154795,35,41.914244413375854,"./trained_models/randomForest_census_8_gini_20_7_2_0.0005404346918920825_sqrt_None_0.0_True_False_False_99_0.0_None_2019_0_None_None.pkl"
entropy,9,10,5,0.018580327127560567,log2,,0.0,True,False,True,88,0.0,,2019,0,,,0.8395774474880235,0.06986543812122444,0.11629869537450965,0.023432180867939217,36,42.71496939659119,"./trained_models/randomForest_census_8_entropy_9_10_5_0.018580327127560567_log2_None_0.0_True_False_True_88_0.0_None_2019_0_None_None.pkl"
log_loss,,10,2,0.03212655814653771,sqrt,,0.0,True,False,True,83,0.0,,2019,0,,,0.8265569340375876,0.0823898503128162,0.13923798011130373,0.025541720514328667,37,43.41231441497803,"./trained_models/randomForest_census_8_log_loss_None_10_2_0.03212655814653771_sqrt_None_0.0_True_False_True_83_0.0_None_2019_0_None_None.pkl"
entropy,,6,5,0.08455160433676429,,,0.0,True,False,False,72,0.0,,2019,0,,,0.8182041518241002,0.06470923488427344,0.09970577502052735,0.029712694748019505,38,44.39370560646057,"./trained_models/randomForest_census_8_entropy_None_6_5_0.08455160433676429_None_None_0.0_True_False_False_72_0.0_None_2019_0_None_None.pkl"
gini,6,3,2,0.008312604262986622,auto,,0.0,True,False,True,53,0.0,,2019,0,,,0.842771158334357,0.05955319017651457,0.09512704132834593,0.02397933902468321,39,44.88213348388672,"./trained_models/randomForest_census_8_gini_6_3_2_0.008312604262986622_auto_None_0.0_True_False_True_53_0.0_None_2019_0_None_None.pkl"
log_loss,14,4,4,0.024026244921015773,log2,,0.0,True,True,False,95,0.0,,2019,0,,,0.8301191499815748,0.07523491733058899,0.12434996806860688,0.026119866592571102,40,45.869580030441284,"./trained_models/randomForest_census_8_log_loss_14_4_4_0.024026244921015773_log2_None_0.0_True_True_False_95_0.0_None_2019_0_None_None.pkl"
log_loss,,4,4,0.059366385262813494,log2,,0.0,True,True,False,59,0.0,,2019,0,,,0.8059206485689718,0.08842063980294171,0.1642528054009671,0.012588474204916336,41,46.425527811050415,"./trained_models/randomForest_census_8_log_loss_None_4_4_0.059366385262813494_log2_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
entropy,10,3,4,0.0063625153780808505,log2,,0.0,True,False,True,84,0.0,,2019,0,,,0.8500184252548827,0.06488901860037419,0.09999657877930851,0.029781458421439866,42,47.29142427444458,"./trained_models/randomForest_census_8_entropy_10_3_4_0.0063625153780808505_log2_None_0.0_True_False_True_84_0.0_None_2019_0_None_None.pkl"
gini,,8,2,0.021378874039726742,,,0.0,True,True,True,63,0.0,,2019,0,,,0.8387176022601646,0.075545508580276,0.12503991424140126,0.02605110291915074,43,48.747238874435425,"./trained_models/randomForest_census_8_gini_None_8_2_0.021378874039726742_None_None_0.0_True_True_True_63_0.0_None_2019_0_None_None.pkl"
log_loss,,4,4,0.059366385262813494,log2,,0.0,True,True,False,59,0.0,,2019,0,,,0.8059206485689718,0.08842063980294171,0.1642528054009671,0.012588474204916336,44,49.31464767456055,"./trained_models/randomForest_census_8_log_loss_None_4_4_0.059366385262813494_log2_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
gini,,4,4,0.059366385262813494,log2,,0.0,True,True,False,59,0.0,,2019,0,,,0.8073946689595872,0.08982450010970774,0.16666476598850472,0.012984234230910776,45,49.87599968910217,"./trained_models/randomForest_census_8_gini_None_4_4_0.059366385262813494_log2_None_0.0_True_True_False_59_0.0_None_2019_0_None_None.pkl"
log_loss,20,8,3,0.023159410089339045,,,0.0,True,False,False,76,0.0,,2019,0,,,0.8399459525856774,0.06817025124026606,0.10608064957576863,0.03025985290476349,46,51.4390664100647,"./trained_models/randomForest_census_8_log_loss_20_8_3_0.023159410089339045_None_None_0.0_True_False_False_76_0.0_None_2019_0_None_None.pkl"
gini,,4,4,0.059366385262813494,log2,,0.0,True,True,True,59,0.0,,2019,0,,,0.8073946689595872,0.08982450010970774,0.16666476598850472,0.012984234230910776,47,51.99543213844299,"./trained_models/randomForest_census_8_gini_None_4_4_0.059366385262813494_log2_None_0.0_True_True_True_59_0.0_None_2019_0_None_None.pkl"
gini,,4,4,0.059366385262813494,log2,,0.0,True,True,True,59,0.0,,2019,0,,,0.8073946689595872,0.08982450010970774,0.16666476598850472,0.012984234230910776,48,52.55305242538452,"./trained_models/randomForest_census_8_gini_None_4_4_0.059366385262813494_log2_None_0.0_True_True_True_59_0.0_None_2019_0_None_None.pkl"
entropy,,3,5,0.010340425362140401,log2,,0.0,True,False,True,62,0.0,,2019,0,,,0.8463333742783442,0.07781037814659054,0.12428724568926192,0.031333510603919174,49,53.1901912689209,"./trained_models/randomForest_census_8_entropy_None_3_5_0.010340425362140401_log2_None_0.0_True_False_True_62_0.0_None_2019_0_None_None.pkl"
