solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
sag,l2,False,0.8079471203846263,59.75685296954281,False,7.781969558606531,956,multinomial,,,2019,0,False,,0.8817128196054145,0.07718701473601297,0.13116970926301555,0.0232043202090104,27,14.744454860687256,"./trained_models/logisticRegression_bank_1_sag_l2_False_0.8079471203846263_59.75685296954281_False_7.781969558606531_956_multinomial_None_None_2019_0_False_None.pkl"
saga,l2,False,0.45101157093589533,23.354564600018904,True,2.7363825708637286,954,ovr,,,2019,0,True,,0.8840130938688844,0.04002004018320213,0.07169151185378364,0.008348568512620613,28,14.840896606445312,"./trained_models/logisticRegression_bank_1_saga_l2_False_0.45101157093589533_23.354564600018904_True_2.7363825708637286_954_ovr_None_None_2019_0_True_None.pkl"
saga,l1,False,0.9597253964578469,3.190354172740191,True,5.074898282680518,999,auto,,,2019,0,False,,0.8840130938688844,0.04002004018320213,0.07169151185378364,0.008348568512620613,29,14.940862894058228,"./trained_models/logisticRegression_bank_1_saga_l1_False_0.9597253964578469_3.190354172740191_True_5.074898282680518_999_auto_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.864743848987485,91.38851574909722,True,6.746856286014277,1021,multinomial,,,2019,0,True,,0.8954259930991773,0.006324482314491821,0.0037562917887461467,0.008892672840237495,30,16.06169605255127,"./trained_models/logisticRegression_bank_1_newton-cg_l2_False_0.864743848987485_91.38851574909722_True_6.746856286014277_1021_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.8079471203846263,59.75685296954281,False,7.781969558606531,956,multinomial,,,2019,0,True,,0.8817128196054145,0.07718701473601297,0.13116970926301555,0.0232043202090104,31,16.16715121269226,"./trained_models/logisticRegression_bank_1_sag_l2_False_0.8079471203846263_59.75685296954281_False_7.781969558606531_956_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.8079471203846263,59.75685296954281,False,7.781969558606531,956,multinomial,,,2019,0,True,,0.8817128196054145,0.07718701473601297,0.13116970926301555,0.0232043202090104,32,16.272507667541504,"./trained_models/logisticRegression_bank_1_sag_l2_False_0.8079471203846263_59.75685296954281_False_7.781969558606531_956_multinomial_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.5765572201905808,39.57995482605253,False,9.790459579758322,1045,auto,,,2019,0,True,,0.8954259930991773,0.006324482314491821,0.0037562917887461467,0.008892672840237495,33,17.445465803146362,"./trained_models/logisticRegression_bank_1_lbfgs_l2_False_0.5765572201905808_39.57995482605253_False_9.790459579758322_1045_auto_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.38167471875147346,19.853314987934297,False,8.221912666835882,968,multinomial,,,2019,0,False,,0.8953375210121207,0.006324482314491821,0.0037562917887461467,0.008892672840237495,34,19.544320106506348,"./trained_models/logisticRegression_bank_1_lbfgs_none_False_0.38167471875147346_19.853314987934297_False_8.221912666835882_968_multinomial_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.6833207183185325,4.947951777784785,True,4.671542212811141,1021,ovr,,,2019,0,False,,0.8954259930991773,0.006324482314491821,0.0037562917887461467,0.008892672840237495,35,20.595226526260376,"./trained_models/logisticRegression_bank_1_lbfgs_l2_False_0.6833207183185325_4.947951777784785_True_4.671542212811141_1021_ovr_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.895018847151921,97.60427357140232,False,6.216612099186812,1023,ovr,,,2019,0,True,,0.884455454304167,0.0077911180042165755,0.012964572802300983,0.002617663206132168,36,20.694105863571167,"./trained_models/logisticRegression_bank_1_liblinear_l1_False_0.895018847151921_97.60427357140232_False_6.216612099186812_1023_ovr_None_None_2019_0_True_None.pkl"
sag,l2,False,0.22979061850953197,33.145488214070646,True,1.5432786121010993,983,auto,,,2019,0,True,,0.8875519773511457,0.0627693902135191,0.11488886742436438,0.010649913002673803,37,20.807379722595215,"./trained_models/logisticRegression_bank_1_sag_l2_False_0.22979061850953197_33.145488214070646_True_1.5432786121010993_983_auto_None_None_2019_0_True_None.pkl"
saga,elasticnet,False,0.1064074023753186,79.87587794020185,True,3.269144980271024,1040,multinomial,0.906918587382913,,2019,0,False,,0.8879058656993718,0.04638253395504893,0.08125395752170597,0.01151111038839189,38,20.986568927764893,"./trained_models/logisticRegression_bank_1_saga_elasticnet_False_0.1064074023753186_79.87587794020185_True_3.269144980271024_1040_multinomial_0.906918587382913_None_2019_0_False_None.pkl"
saga,l1,False,0.8079471203846263,59.75685296954281,False,7.781969558606531,956,multinomial,,,2019,0,True,,0.8850747589135628,0.03966643156594261,0.06562778368052202,0.013705079451363192,39,21.100044012069702,"./trained_models/logisticRegression_bank_1_saga_l1_False_0.8079471203846263_59.75685296954281_False_7.781969558606531_956_multinomial_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.03188795342219455,10.276529440012906,False,6.131651072514167,1002,ovr,,,2019,0,True,,0.889586835353446,0.015564389418080317,0.027442394582354035,0.003686384253806598,40,21.22208285331726,"./trained_models/logisticRegression_bank_1_liblinear_l1_False_0.03188795342219455_10.276529440012906_False_6.131651072514167_1002_ovr_None_None_2019_0_True_None.pkl"
saga,l1,False,0.8079471203846263,59.75685296954281,True,7.781969558606531,956,multinomial,,,2019,0,True,,0.8856940635229585,0.0351110217272251,0.058523026068664996,0.011699017385785198,41,21.340282678604126,"./trained_models/logisticRegression_bank_1_saga_l1_False_0.8079471203846263_59.75685296954281_True_7.781969558606531_956_multinomial_None_None_2019_0_True_None.pkl"
newton-cg,none,False,0.6106289473538693,71.01132021208404,True,0.7835357491926362,992,auto,,,2019,0,True,,0.8954259930991773,0.006324482314491821,0.0037562917887461467,0.008892672840237495,42,21.639435291290283,"./trained_models/logisticRegression_bank_1_newton-cg_none_False_0.6106289473538693_71.01132021208404_True_0.7835357491926362_992_auto_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.134022636914043,9.285054466996575,False,5.945198396815524,986,multinomial,,,2019,0,True,,0.8953375210121207,0.006324482314491821,0.0037562917887461467,0.008892672840237495,43,23.598170042037964,"./trained_models/logisticRegression_bank_1_lbfgs_none_False_0.134022636914043_9.285054466996575_False_5.945198396815524_986_multinomial_None_None_2019_0_True_None.pkl"
saga,l1,False,0.8079471203846263,59.75685296954281,True,7.781969558606531,956,multinomial,,,2019,0,True,,0.8856940635229585,0.0351110217272251,0.058523026068664996,0.011699017385785198,44,23.715561628341675,"./trained_models/logisticRegression_bank_1_saga_l1_False_0.8079471203846263_59.75685296954281_True_7.781969558606531_956_multinomial_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.12283170656824703,44.066920658950664,True,9.194638037479084,1043,ovr,,,2019,0,True,,0.8911793329204636,0.0028569610875894356,0.005087092308187602,0.0006268298669912693,45,23.828320741653442,"./trained_models/logisticRegression_bank_1_liblinear_l1_False_0.12283170656824703_44.066920658950664_True_9.194638037479084_1043_ovr_None_None_2019_0_True_None.pkl"
saga,l1,False,0.8079471203846263,59.75685296954281,True,7.781969558606531,956,multinomial,,,2019,0,True,,0.8856940635229585,0.0351110217272251,0.058523026068664996,0.011699017385785198,46,23.945399284362793,"./trained_models/logisticRegression_bank_1_saga_l1_False_0.8079471203846263_59.75685296954281_True_7.781969558606531_956_multinomial_None_None_2019_0_True_None.pkl"
saga,l2,False,0.8079471203846263,59.75685296954281,True,7.781969558606531,956,multinomial,,,2019,0,True,,0.8856940635229585,0.0351110217272251,0.058523026068664996,0.011699017385785198,47,24.053356170654297,"./trained_models/logisticRegression_bank_1_saga_l2_False_0.8079471203846263_59.75685296954281_True_7.781969558606531_956_multinomial_None_None_2019_0_True_None.pkl"
saga,none,False,0.2253829803596346,95.93443656527619,True,4.745504403031093,1012,ovr,,,2019,0,True,,0.8851632310006193,0.03394289008155526,0.05956405550726038,0.00832172465585014,48,24.16001582145691,"./trained_models/logisticRegression_bank_1_saga_none_False_0.2253829803596346_95.93443656527619_True_4.745504403031093_1012_ovr_None_None_2019_0_True_None.pkl"
saga,none,False,0.05815091227872485,5.466199664493145,False,9.787828623792796,980,ovr,,,2019,0,True,,0.886755728567637,0.06611381130935635,0.12066282451677987,0.011564798101932835,49,24.353172063827515,"./trained_models/logisticRegression_bank_1_saga_none_False_0.05815091227872485_5.466199664493145_False_9.787828623792796_980_ovr_None_None_2019_0_True_None.pkl"
