criterion,splitter,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,class_weight,ccp_alpha,score,AOD,TPR,FPR,counter,timer,write_file
gini,best,,4,1,0.2853356565131526,sqrt,2019,,0.0,0.0,,0.6535998139032423,0.704,0.0,0.0,0.0,23,0.2243802547454834,"./trained_models/decisionTree_credit_9_gini_best_None_4_1_0.2853356565131526_sqrt_2019_None_0.0_None_0.6535998139032423.pkl"
gini,random,15,2,3,0.0,log2,2019,,0.0,0.0,,0.0,0.7,0.05718551677992356,0.04576144036009,0.06860959319975712,24,0.23165202140808105,"./trained_models/decisionTree_credit_9_gini_random_15_2_3_0.0_log2_2019_None_0.0_None_0.0.pkl"
gini,random,16,2,3,0.0,log2,2019,,0.0,0.0,,0.0,0.712,0.048975358593746784,0.0870217554388597,0.010928961748633864,25,0.23898863792419434,"./trained_models/decisionTree_credit_9_gini_random_16_2_3_0.0_log2_2019_None_0.0_None_0.0.pkl"
entropy,best,8,5,2,0.04883784473512072,log2,2019,,0.0,0.0,,0.24486824457080444,0.704,0.0,0.0,0.0,26,0.24619555473327637,"./trained_models/decisionTree_credit_9_entropy_best_8_5_2_0.04883784473512072_log2_2019_None_0.0_None_0.24486824457080444.pkl"
gini,random,,3,4,0.2716100306501291,auto,2019,,0.0,0.0,,0.36596660858706603,0.704,0.0,0.0,0.0,27,0.2531306743621826,"./trained_models/decisionTree_credit_9_gini_random_None_3_4_0.2716100306501291_auto_2019_None_0.0_None_0.36596660858706603.pkl"
entropy,random,,5,3,0.4194592032389899,,2019,,0.0,0.0,,0.2692788067279653,0.704,0.0,0.0,0.0,28,0.26010680198669434,"./trained_models/decisionTree_credit_9_entropy_random_None_5_3_0.4194592032389899_None_2019_None_0.0_None_0.2692788067279653.pkl"
entropy,random,11,4,5,0.23070707700356868,auto,2019,,0.0,0.0,,0.27800085744402264,0.704,0.0,0.0,0.0,29,0.26705408096313477,"./trained_models/decisionTree_credit_9_entropy_random_11_4_5_0.23070707700356868_auto_2019_None_0.0_None_0.27800085744402264.pkl"
gini,best,7,5,5,0.3049142015998061,log2,2019,,0.0,0.0,,0.20387176178500385,0.704,0.0,0.0,0.0,30,0.27403926849365234,"./trained_models/decisionTree_credit_9_gini_best_7_5_5_0.3049142015998061_log2_2019_None_0.0_None_0.20387176178500385.pkl"
gini,random,8,3,1,0.2810793928804468,sqrt,2019,,0.0,0.0,,0.5677024384520598,0.704,0.0,0.0,0.0,31,0.2809734344482422,"./trained_models/decisionTree_credit_9_gini_random_8_3_1_0.2810793928804468_sqrt_2019_None_0.0_None_0.5677024384520598.pkl"
gini,random,15,2,3,0.0,log2,2019,,0.0,0.0,,0.0,0.7,0.05718551677992356,0.04576144036009,0.06860959319975712,32,0.2883446216583252,"./trained_models/decisionTree_credit_9_gini_random_15_2_3_0.0_log2_2019_None_0.0_None_0.0.pkl"
gini,random,17,2,3,0.0,log2,2019,,0.0,0.0,,0.0,0.712,0.048975358593746784,0.0870217554388597,0.010928961748633864,33,0.2956044673919678,"./trained_models/decisionTree_credit_9_gini_random_17_2_3_0.0_log2_2019_None_0.0_None_0.0.pkl"
gini,random,5,3,5,0.056667676584989814,,2019,,0.0,0.0,,0.8969271994580307,0.704,0.0,0.0,0.0,34,0.3032357692718506,"./trained_models/decisionTree_credit_9_gini_random_5_3_5_0.056667676584989814_None_2019_None_0.0_None_0.8969271994580307.pkl"
gini,best,17,2,3,0.0,log2,2019,,0.0,0.0,,0.0,0.688,0.0760919965874893,0.08327081770442607,0.06891317547055253,35,0.3108220100402832,"./trained_models/decisionTree_credit_9_gini_best_17_2_3_0.0_log2_2019_None_0.0_None_0.0.pkl"
gini,best,,4,5,0.07896508271818099,log2,2019,,0.0,0.0,,0.4001211563885003,0.704,0.0,0.0,0.0,36,0.31804490089416504,"./trained_models/decisionTree_credit_9_gini_best_None_4_5_0.07896508271818099_log2_2019_None_0.0_None_0.4001211563885003.pkl"
entropy,best,,4,1,0.23200161359671648,,2019,,0.0,0.0,,0.303305897014806,0.704,0.0,0.0,0.0,37,0.32544660568237305,"./trained_models/decisionTree_credit_9_entropy_best_None_4_1_0.23200161359671648_None_2019_None_0.0_None_0.303305897014806.pkl"
entropy,random,15,2,2,0.09497416027292165,log2,2019,,0.0,0.0,,0.5302776862555183,0.704,0.0,0.0,0.0,38,0.3324272632598877,"./trained_models/decisionTree_credit_9_entropy_random_15_2_2_0.09497416027292165_log2_2019_None_0.0_None_0.5302776862555183.pkl"
gini,best,13,2,3,0.0,log2,2019,,0.0,0.0,,0.0,0.668,0.061908008878358026,0.1207801950487622,0.0030358227079538558,39,0.3399696350097656,"./trained_models/decisionTree_credit_9_gini_best_13_2_3_0.0_log2_2019_None_0.0_None_0.0.pkl"
entropy,best,10,4,4,0.14293826208081756,,2019,,0.0,0.0,,0.5956651335551493,0.704,0.0,0.0,0.0,40,0.3476581573486328,"./trained_models/decisionTree_credit_9_entropy_best_10_4_4_0.14293826208081756_None_2019_None_0.0_None_0.5956651335551493.pkl"
gini,best,19,2,3,0.0,log2,2019,,0.0,0.0,,0.0,0.688,0.0760919965874893,0.08327081770442607,0.06891317547055253,41,0.35521650314331055,"./trained_models/decisionTree_credit_9_gini_best_19_2_3_0.0_log2_2019_None_0.0_None_0.0.pkl"
entropy,best,,3,1,0.417510792140045,auto,2019,,0.0,0.0,,0.6690830425111784,0.704,0.0,0.0,0.0,42,0.36223745346069336,"./trained_models/decisionTree_credit_9_entropy_best_None_3_1_0.417510792140045_auto_2019_None_0.0_None_0.6690830425111784.pkl"
gini,random,7,4,1,0.08715735951889916,sqrt,2019,,0.0,0.0,,0.826170326859249,0.704,0.0,0.0,0.0,43,0.36923837661743164,"./trained_models/decisionTree_credit_9_gini_random_7_4_1_0.08715735951889916_sqrt_2019_None_0.0_None_0.826170326859249.pkl"
gini,random,17,3,1,0.3947735191872075,log2,2019,,0.0,0.0,,0.4219198822820017,0.704,0.0,0.0,0.0,44,0.3761599063873291,"./trained_models/decisionTree_credit_9_gini_random_17_3_1_0.3947735191872075_log2_2019_None_0.0_None_0.4219198822820017.pkl"
gini,random,19,3,3,0.3490610526428823,auto,2019,,0.0,0.0,,0.3257654565955444,0.704,0.0,0.0,0.0,45,0.38312482833862305,"./trained_models/decisionTree_credit_9_gini_random_19_3_3_0.3490610526428823_auto_2019_None_0.0_None_0.3257654565955444.pkl"
entropy,best,,4,5,0.007682979216997815,log2,2019,,0.0,0.0,,0.39087387644843824,0.704,0.0,0.0,0.0,46,0.3907177448272705,"./trained_models/decisionTree_credit_9_entropy_best_None_4_5_0.007682979216997815_log2_2019_None_0.0_None_0.39087387644843824.pkl"
gini,best,7,2,3,0.0,sqrt,2019,,0.0,0.0,,0.0,0.7,0.17965158411642984,0.27156789197299325,0.08773527625986643,47,0.398021936416626,"./trained_models/decisionTree_credit_9_gini_best_7_2_3_0.0_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,best,6,3,4,0.021789297986698992,auto,2019,,0.0,0.0,,0.15639568549491858,0.704,0.0,0.0,0.0,48,0.40528225898742676,"./trained_models/decisionTree_credit_9_entropy_best_6_3_4_0.021789297986698992_auto_2019_None_0.0_None_0.15639568549491858.pkl"
gini,random,,4,3,0.3496047752146767,,2019,,0.0,0.0,,0.9663483121618754,0.704,0.0,0.0,0.0,49,0.41225337982177734,"./trained_models/decisionTree_credit_9_gini_random_None_4_3_0.3496047752146767_None_2019_None_0.0_None_0.9663483121618754.pkl"
