criterion,splitter,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,class_weight,ccp_alpha,score,AOD,TPR,FPR,counter,timer,write_file
gini,best,20,3,5,0.0,,2019,,0.0,0.0,,0.0,0.8322073455349466,0.0710245339198724,0.0958626037770276,0.04618646406271719,22,2.129617214202881,"./trained_models/decisionTree_census_8_gini_best_20_3_5_0.0_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,3,1,0.13315400631720542,,2019,,0.0,0.0,,0.24702132058471005,0.7565409654833558,0.0,0.0,0.0,23,2.1880581378936768,"./trained_models/decisionTree_census_8_entropy_random_None_3_1_0.13315400631720542_None_2019_None_0.0_None_0.24702132058471005.pkl"
entropy,best,,3,2,0.20546361886062253,auto,2019,,0.0,0.0,,0.80274899120698,0.7565409654833558,0.0,0.0,0.0,24,2.243640422821045,"./trained_models/decisionTree_census_8_entropy_best_None_3_2_0.20546361886062253_auto_2019_None_0.0_None_0.80274899120698.pkl"
entropy,random,,5,4,0.08215533989683464,auto,2019,,0.0,0.0,,0.10504829094200926,0.7565409654833558,0.0,0.0,0.0,25,2.298874855041504,"./trained_models/decisionTree_census_8_entropy_random_None_5_4_0.08215533989683464_auto_2019_None_0.0_None_0.10504829094200926.pkl"
entropy,best,,5,4,0.22767850941662912,log2,2019,,0.0,0.0,,0.8866111142701516,0.7565409654833558,0.0,0.0,0.0,26,2.3549280166625977,"./trained_models/decisionTree_census_8_entropy_best_None_5_4_0.22767850941662912_log2_2019_None_0.0_None_0.8866111142701516.pkl"
gini,best,6,3,5,0.0,,2019,,0.0,0.0,,0.0,0.8486672398968186,0.05403042309448743,0.07524404707599675,0.03281679911297812,27,2.434664487838745,"./trained_models/decisionTree_census_8_gini_best_6_3_5_0.0_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,3,2,0.24393080524061284,,2019,,0.0,0.0,,0.07399333876444315,0.7565409654833558,0.0,0.0,0.0,28,2.497260093688965,"./trained_models/decisionTree_census_8_entropy_best_None_3_2_0.24393080524061284_None_2019_None_0.0_None_0.07399333876444315.pkl"
gini,best,,2,2,0.3821991420746908,auto,2019,,0.0,0.0,,0.4296908937767152,0.7565409654833558,0.0,0.0,0.0,29,2.5524983406066895,"./trained_models/decisionTree_census_8_gini_best_None_2_2_0.3821991420746908_auto_2019_None_0.0_None_0.4296908937767152.pkl"
gini,best,11,5,5,0.25759432995690335,log2,2019,,0.0,0.0,,0.9247421314063474,0.7565409654833558,0.0,0.0,0.0,30,2.608103036880493,"./trained_models/decisionTree_census_8_gini_best_11_5_5_0.25759432995690335_log2_2019_None_0.0_None_0.9247421314063474.pkl"
gini,best,19,3,5,0.0,,2019,,0.0,0.0,,0.0,0.8315931703721902,0.07943161287291231,0.11170285557887055,0.04716037016695406,31,2.7160120010375977,"./trained_models/decisionTree_census_8_gini_best_19_3_5_0.0_None_2019_None_0.0_None_0.0.pkl"
gini,best,6,3,3,0.2071145295904256,sqrt,2019,,0.0,0.0,,0.30996574331159665,0.7565409654833558,0.0,0.0,0.0,32,2.7726078033447266,"./trained_models/decisionTree_census_8_gini_best_6_3_3_0.2071145295904256_sqrt_2019_None_0.0_None_0.30996574331159665.pkl"
