criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,warm_start,n_estimators,ccp_alpha,max_samples,random_state,verbose,n_jobs,min_impurity_split,score,AOD,TPR,FPR,counter,timer,write_file
log_loss,,8,1,0.019722685005196063,sqrt,,0.0,True,False,True,87,0.0,,2019,0,,,0.893391135096877,0.002536663649919755,0.0038958111980424426,0.0011775161017970673,19,54.89289474487305,"./trained_models/randomForest_bank_1_log_loss_None_8_1_0.019722685005196063_sqrt_None_0.0_True_False_True_87_0.0_None_2019_0_None_None.pkl"
entropy,,2,3,0.06569323715242596,,,0.0,True,True,True,73,0.0,,2019,0,,,0.8817128196054145,0.042842412497919376,0.07751913025746698,0.008165694738371768,20,57.16341733932495,"./trained_models/randomForest_bank_1_entropy_None_2_3_0.06569323715242596_None_None_0.0_True_True_True_73_0.0_None_2019_0_None_None.pkl"
entropy,,6,2,0.04272296939895711,,,0.0,True,True,True,95,0.0,,2019,0,,,0.8839246217818278,0.037808199885263245,0.06596048381038239,0.0096559159601441,21,60.407387256622314,"./trained_models/randomForest_bank_1_entropy_None_6_2_0.04272296939895711_None_None_0.0_True_True_True_95_0.0_None_2019_0_None_None.pkl"
entropy,,2,3,0.06569323715242596,,,0.0,True,True,True,73,0.0,,2019,0,,,0.8817128196054145,0.042842412497919376,0.07751913025746698,0.008165694738371768,22,62.69152903556824,"./trained_models/randomForest_bank_1_entropy_None_2_3_0.06569323715242596_None_None_0.0_True_True_True_73_0.0_None_2019_0_None_None.pkl"
entropy,14,7,2,0.05952670739391684,sqrt,,0.0,True,False,True,75,0.0,,2019,0,,,0.8827744846500929,0.0,0.0,0.0,23,63.663474559783936,"./trained_models/randomForest_bank_1_entropy_14_7_2_0.05952670739391684_sqrt_None_0.0_True_False_True_75_0.0_None_2019_0_None_None.pkl"
entropy,16,8,3,0.0739912935995667,log2,,0.0,True,False,False,85,0.0,,2019,0,,,0.8827744846500929,0.0,0.0,0.0,24,64.69042992591858,"./trained_models/randomForest_bank_1_entropy_16_8_3_0.0739912935995667_log2_None_0.0_True_False_False_85_0.0_None_2019_0_None_None.pkl"
entropy,,5,2,0.016017521967605284,log2,,0.0,True,True,True,60,0.0,,2019,0,,,0.8943643280544988,0.0009432028274005508,0.0004614872769030942,0.0014249183778980074,25,65.85796022415161,"./trained_models/randomForest_bank_1_entropy_None_5_2_0.016017521967605284_log2_None_0.0_True_True_True_60_0.0_None_2019_0_None_None.pkl"
entropy,16,7,1,0.03880566756332511,log2,,0.0,True,True,True,77,0.0,,2019,0,,,0.8827744846500929,0.0,0.0,0.0,26,67.10660362243652,"./trained_models/randomForest_bank_1_entropy_16_7_1_0.03880566756332511_log2_None_0.0_True_True_True_77_0.0_None_2019_0_None_None.pkl"
entropy,10,4,5,0.08797244457663032,log2,,0.0,True,False,True,62,0.0,,2019,0,,,0.8827744846500929,0.0,0.0,0.0,27,67.8629424571991,"./trained_models/randomForest_bank_1_entropy_10_4_5_0.08797244457663032_log2_None_0.0_True_False_True_62_0.0_None_2019_0_None_None.pkl"
entropy,,2,3,0.06569323715242596,,,0.0,True,True,True,73,0.0,,2019,0,,,0.8817128196054145,0.042842412497919376,0.07751913025746698,0.008165694738371768,28,70.13811874389648,"./trained_models/randomForest_bank_1_entropy_None_2_3_0.06569323715242596_None_None_0.0_True_True_True_73_0.0_None_2019_0_None_None.pkl"
